text,label,label_text,clean_text
The app is not able to realize that it is me.,68,unable_to_verify_identity,app able realize
The app does not believe that I am myself,68,unable_to_verify_identity,app believe
It won't let me verify my identity.,68,unable_to_verify_identity,will not let verify identity
I am unable to prove my identity,68,unable_to_verify_identity,unable prove identity
I dont have identification,68,unable_to_verify_identity,not identification
Why isn't this accepting my identity?,68,unable_to_verify_identity,not accept identity
The app won't identify me.,68,unable_to_verify_identity,app will not identify
My identity can't be verified for some reason,68,unable_to_verify_identity,identity can not verify reason
My identity is unable to be verified.,68,unable_to_verify_identity,identity unable verify
I have no way to prove my identity.,68,unable_to_verify_identity,way prove identity
The app does not recognize who I am.,68,unable_to_verify_identity,app recognize
"If you are waiting for verification, it can take 10 minutes to 60 minutes to get results.You will hear from us once we have it.  Please make sure your images are clear and photos of documents are readable. you have to be at least 18 years old and live withing the Economic Area of Europe or in Switzerland in order to open an account.",68,unable_to_verify_identity,wait verification take minute minute get resultsyou hear we please make sure image clear photo document readable least year old live withe economic area europe switzerland order open account
Why am I unable to verify my id?,68,unable_to_verify_identity,unable verify
"Hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour.  If this verification has in fact, failed, double-check to make sure that your images are clear.  Also make sure that your document photos have no blur or glare. They need to be readable.  You must also be 18 years of age or older and be a resident of Switzerland or the European Economic Area to open an account.",68,unable_to_verify_identity,hear verification result we may take anywhere minute approximately one hour verification fact fail doublecheck make sure image clear also make sure document photo blur glare need readable must also year age old resident switzerland european economic area open account
I'm having a hard time proving my identity.,68,unable_to_verify_identity,hard time prove identity
I'm having problems with ID verification,68,unable_to_verify_identity,problem verification
I am having a problem with verifying my identity.,68,unable_to_verify_identity,problem verify identity
I cant prove who I am,68,unable_to_verify_identity,can not prove
I am not recognized by the app.,68,unable_to_verify_identity,recognize app
The app doesn't think that I am myself,68,unable_to_verify_identity,app not think
What do I have to do to prove my identity?,68,unable_to_verify_identity,prove identity
What am i missing to verify my id?,68,unable_to_verify_identity,miss verify
I do not have the information to verify my identify.,68,unable_to_verify_identity,information verify identify
There is no way for me to prove my identity.,68,unable_to_verify_identity,way prove identity
I will not be able to verify my identity.,68,unable_to_verify_identity,able verify identity
How long does it take for my id to verify?,68,unable_to_verify_identity,long take verify
The app is telling me that I am not me.,68,unable_to_verify_identity,app tell
What do I do if I can't prove my identity?,68,unable_to_verify_identity,can not prove identity
The app can't verify my information for identity proofing purposes.,68,unable_to_verify_identity,app can not verify information identity proof purpose
What should I do if I can't prove my identity.,68,unable_to_verify_identity,can not prove identity
What's wrong with my ID? I can't verify it.,68,unable_to_verify_identity,wrong can not verify
Problem verifying my account,68,unable_to_verify_identity,problem verify account
The app doesn't believe its me.,68,unable_to_verify_identity,app not believe
"app malfunctioning, does not know its me",68,unable_to_verify_identity,app malfunctioning know
I can get my identification verified.,68,unable_to_verify_identity,get identification verify
I am having trouble with the app recognizing me.,68,unable_to_verify_identity,trouble app recognize
How long will it take to verify my account?,68,unable_to_verify_identity,long take verify account
How come I can't seem to verify my id?,68,unable_to_verify_identity,come can not seem verify
I don't have the means to prove my identity.,68,unable_to_verify_identity,not mean prove identity
My app says that I'm not verified.,68,unable_to_verify_identity,app say verify
I don't have a way to prove my identity.,68,unable_to_verify_identity,not way prove identity
Why hasn't my ID been verified?,68,unable_to_verify_identity,not verify
The app doesn't think it's me.,68,unable_to_verify_identity,app not think
How long does it take to verify a person's identity?,68,unable_to_verify_identity,long take verify person identity
I'm not sure how to provide my identity.,68,unable_to_verify_identity,sure provide identity
Why is my identity not verified?,68,unable_to_verify_identity,identity verify
Why is my identity verification process not working?,68,unable_to_verify_identity,identity verification process work
My identity verification is not working.,68,unable_to_verify_identity,identity verification work
I'm having trouble with proving my identity.,68,unable_to_verify_identity,trouble prove identity
I am having a problem proving who I am,68,unable_to_verify_identity,problem prove
It won't let me prove my identity.,68,unable_to_verify_identity,will not let prove identity
I am having trouble verifying my id.,68,unable_to_verify_identity,trouble verify
Why am I unable verify my id?,68,unable_to_verify_identity,unable verify
My identity can't be verified.,68,unable_to_verify_identity,identity can not verify
I have trouble proving my identity.,68,unable_to_verify_identity,trouble prove identity
I can't verify my ID. Why?,68,unable_to_verify_identity,can not verify
"My identity isn't being accepted, what should I do?",68,unable_to_verify_identity,identity not accept
The app failed to verify me.,68,unable_to_verify_identity,app fail verify
Why hasn't the app verified my identity?,68,unable_to_verify_identity,not app verify identity
The app doesn't believe that I am myself,68,unable_to_verify_identity,app not believe
"The app isn't letting me log in, but my info is correct.",68,unable_to_verify_identity,app not let log info correct
I need help proving that this is really me and to verify my identity.,68,unable_to_verify_identity,need help prove really verify identity
why does it take so long to verify my id,68,unable_to_verify_identity,take long verify
My identity verification isn't working,68,unable_to_verify_identity,identity verification not work
I am having trouble to verify my identity,68,unable_to_verify_identity,trouble verify identity
Everytime I try to prove my identity it won't let me.,68,unable_to_verify_identity,everytime try prove identity will not let
I'm having difficulty verifying my identity.,68,unable_to_verify_identity,difficulty verify identity
Help me verify my identity.,68,unable_to_verify_identity,help verify identity
I'm still waiting on my identity verification.,68,unable_to_verify_identity,still wait identity verification
Why can't my ID be verified?,68,unable_to_verify_identity,can not verify
Help my prove my identity.,68,unable_to_verify_identity,help prove identity
i am under 18 and i am trying to verify my id. why wont it work?,68,unable_to_verify_identity,try verify will not work
What do I need to bring for identification?,68,unable_to_verify_identity,need bring identification
"I'm not sure what to do about the PIN, because I don't have one yet.",38,get_physical_card,sure pin not one yet
Is my PIN sent separably?,38,get_physical_card,pin send separably
Where can I get my card PIN?,38,get_physical_card,get card pin
my pin hasn't arrived in the post! How do I cancel it or get a new one?,38,get_physical_card,pin not arrive post cancel get new one
Where is the card PIN located?,38,get_physical_card,card pin locate
"I have my card, when whill my PIN be available?",38,get_physical_card,card whill pin available
I dont have a pin,38,get_physical_card,not pin
i have yet to get my pin,38,get_physical_card,yet get pin
Where is my card PIN?,38,get_physical_card,card pin
The card PIN?,38,get_physical_card,card pin
I do not see the card PIN anywhere?,38,get_physical_card,see card pin anywhere
My pin isn't here yet,38,get_physical_card,pin not yet
Is my PIN recorded anywhere?,38,get_physical_card,pin record anywhere
How will I know my pin number?,38,get_physical_card,know pin number
"I need my PIN, where is it?",38,get_physical_card,need pin
I haven't received my pin,38,get_physical_card,not receive pin
I am not able to see the card PIN anywhere?,38,get_physical_card,able see card pin anywhere
"I don't know my PIN, how can I find that out?",38,get_physical_card,not know pin find
Where can the pin be located?,38,get_physical_card,pin locate
How do I find my PIN?,38,get_physical_card,find pin
Why have I not received my PIN,38,get_physical_card,receive pin
When do I get my PIN?,38,get_physical_card,get pin
Where can I locate my card PIN?,38,get_physical_card,locate card pin
Tell me about the card PIN?,38,get_physical_card,tell card pin
"In the app, where do I find my card PIN?",38,get_physical_card,app find card pin
do i have to wait for a physical card before i get my pin,38,get_physical_card,wait physical card get pin
The card PIN is not visible anywhere?,38,get_physical_card,card pin visible anywhere
I cannot see the card PIN anywhere?,38,get_physical_card,see card pin anywhere
How will I receive my PIN?,38,get_physical_card,receive pin
My card arrived but I don't know how to get my PIN.,38,get_physical_card,card arrive not know get pin
Where should I look for my PIN number at?,38,get_physical_card,look pin number
Where can I locate my PIN at?,38,get_physical_card,locate pin
Where is the PIN for my card located?,38,get_physical_card,pin card locate
I do not have my pin yet,38,get_physical_card,pin yet
Do I have a card PIN?,38,get_physical_card,card pin
Where is my PIN located?,38,get_physical_card,pin locate
I can't find the PIN.,38,get_physical_card,can not find pin
What can you tell me about the card PIN?,38,get_physical_card,tell card pin
Where can I find my card PIN?,38,get_physical_card,find card pin
How do I find my PIN number?,38,get_physical_card,find pin number
I am yet to receive my pin.,38,get_physical_card,yet receive pin
i cannot find my card PIN,38,get_physical_card,find card pin
How do I set up my card PIN?,38,get_physical_card,set card pin
I cannot find my PIN.,38,get_physical_card,find pin
How do I request the PIN?,38,get_physical_card,request pin
I haven't received the PIN yet.,38,get_physical_card,not receive pin yet
"I signed up, but don't have a PIN. Where can I find it?",38,get_physical_card,sign not pin find
How is the PIN delivered?,38,get_physical_card,pin deliver
"Help, I don't know what the PIN is to my card?",38,get_physical_card,help not know pin card
I didn't get a PIN yet. What gives?,38,get_physical_card,not get pin yet give
Where's my card PIN?,38,get_physical_card,card pin
How do I set my physical card PIN?,38,get_physical_card,set physical card pin
wheres my pin,38,get_physical_card,pin
When will I have access to my pin number?,38,get_physical_card,access pin number
What's my pin number?,38,get_physical_card,pin number
Where do i find my PIN?,38,get_physical_card,find pin
When do I set up my card PIN?,38,get_physical_card,set card pin
Can you tell me how to locate my PIN?,38,get_physical_card,tell locate pin
Do i have to wait to get the pin or can i set up a pin,38,get_physical_card,wait get pin set pin
How do I locate my PIN now that I have my card?,38,get_physical_card,locate pin card
Where is my PIN?,38,get_physical_card,pin
Explain the card PIN to me.,38,get_physical_card,explain card pin
How do I find the PIN?,38,get_physical_card,find pin
Will the PIN come separately?,38,get_physical_card,pin come separately
Where can I find my PIN? I haven't gotten it yet.,38,get_physical_card,find pin not get yet
Where is my pin? I don't have it yet,38,get_physical_card,pin not yet
How do I know what my PIN is?,38,get_physical_card,know pin
How long does it take for me to get my pin,38,get_physical_card,long take get pin
How long do I wait for my PIN,38,get_physical_card,long wait pin
still need to get card pin,38,get_physical_card,still need get card pin
I have not received my pin yet,38,get_physical_card,receive pin yet
How do I get my card PIN?,38,get_physical_card,get card pin
I havn't received my PIN yet.,38,get_physical_card,havnt receive pin yet
I haven't received my PIN yet. Do I need to get it from you?,38,get_physical_card,not receive pin yet need get
In regards to the PIN of the card?,38,get_physical_card,regard pin card
Does the PIN come under separate cover?,38,get_physical_card,pin come separate cover
do i need to wait to get my card before getting a pin,38,get_physical_card,need wait get card get pin
Will my pin number be sent with my card?,38,get_physical_card,pin number send card
I can't find my PIN anywhere.,38,get_physical_card,can not find pin anywhere
I have a question regarding the PIN of the card?,38,get_physical_card,question regard pin card
How do I get a PIN?,38,get_physical_card,get pin
I haven't been sent my new pin!,38,get_physical_card,not send new pin
"So, the card PIN?",38,get_physical_card,card pin
can i go into my app to find my pin,38,get_physical_card,go app find pin
Is the PIN separately delivered?,38,get_physical_card,pin separately deliver
I don't have a PIN at this point.,38,get_physical_card,not pin point
do i need to wait for my card before i get pin,38,get_physical_card,need wait card get pin
Where do I find my card PIN?,38,get_physical_card,find card pin
I can't find the card PIN.,38,get_physical_card,can not find card pin
Where is the PIN number found?,38,get_physical_card,pin number find
When do I get my card PIN?,38,get_physical_card,get card pin
How is my PIN sent?,38,get_physical_card,pin send
Is the PIN sent in another message?,38,get_physical_card,pin send another message
Do you deliver the PIN separately?,38,get_physical_card,deliver pin separately
Is my PIN the same thing as my passcode?,38,get_physical_card,pin thing passcode
"I'm looking in the App and can't find my PIN, where should I look?",38,get_physical_card,look app can not find pin look
I've been waiting ages and my PIN hasn't gotten here.,38,get_physical_card,wait age pin not get
How do I get started when I get my card?,38,get_physical_card,get start get card
Show me where I can see the PIN?,38,get_physical_card,show see pin
How do I find my new pin?,38,get_physical_card,find new pin
can i create my own pin right away,38,get_physical_card,create pin right away
how to get card pin?,38,get_physical_card,get card pin
Where do I find my PIN for my new card?,38,get_physical_card,find pin new card
Can you deliver the PIN separately?,38,get_physical_card,deliver pin separately
is my pin the same as my passcode,38,get_physical_card,pin passcode
how do i get a pin for my card,38,get_physical_card,get pin card
Is there a way I can have a mastercard?,73,visa_or_mastercard,way mastercard
is it just visa or can i also use mastercard?,73,visa_or_mastercard,visa also use mastercard
I do not want a VISA card.,73,visa_or_mastercard,want visa card
"I prefer using Mastercard, can I substitute?",73,visa_or_mastercard,prefer use mastercard substitute
I prefer Mastecard.,73,visa_or_mastercard,prefer mastecard
may I have a Visa and a Mastercard from you.,73,visa_or_mastercard,may visa mastercard
I'd prefer Mastercard.,73,visa_or_mastercard,prefer mastercard
Will my card be a MasterCard or a Visa?,73,visa_or_mastercard,card mastercard visa
I want a mastercard,73,visa_or_mastercard,want mastercard
I prefer mastercard.,73,visa_or_mastercard,prefer mastercard
Please give me both a visa and a mastercard.,73,visa_or_mastercard,please give visa mastercard
Is it possible to get a Visa and Mastercard from you?,73,visa_or_mastercard,possible get visa mastercard
If I can't choose my card type will I be able to use it everywhere?,73,visa_or_mastercard,can not choose card type able use everywhere
Do I get  a mastercard and visa?,73,visa_or_mastercard,get mastercard visa
Why can I not choose the card i want?,73,visa_or_mastercard,choose card want
"Can you send me a Mastercard, instead of a Visa?",73,visa_or_mastercard,send mastercard instead visa
Can I pick between Visa and Mastercard?,73,visa_or_mastercard,pick visa mastercard
"I have a Visa and Mastercard, can I use these?",73,visa_or_mastercard,visa mastercard use
I want to apply for a Visa card.,73,visa_or_mastercard,want apply visa card
Can you issue both a Visa and a Mastercard to me?,73,visa_or_mastercard,issue visa mastercard
I would like a Visa card.,73,visa_or_mastercard,would like visa card
"I am looking to get a Visa credit card, what must I do to achieve this?",73,visa_or_mastercard,look get visa credit card must achieve
Is there a way I can get a Visa card?,73,visa_or_mastercard,way get visa card
Can I get the Mastercard?,73,visa_or_mastercard,get mastercard
Do I have a Visa card as an option?,73,visa_or_mastercard,visa card option
Are visa and mastercard accepted,73,visa_or_mastercard,visa mastercard accept
What credit cards do you carry,73,visa_or_mastercard,credit card carry
would a visa or mastercard be more suited to me?,73,visa_or_mastercard,would visa mastercard suited
I am interested in a Visa or Mastercard. Do you offer them?,73,visa_or_mastercard,interested visa mastercard offer
is it ok if i use both visa and mastercard,73,visa_or_mastercard,ok use visa mastercard
Do I have a choice for a Mastercard?,73,visa_or_mastercard,choice mastercard
Can I use visa or mastercard with your service,73,visa_or_mastercard,use visa mastercard service
Can I choose from either Visa or Mastercard?,73,visa_or_mastercard,choose either visa mastercard
Can I have a Visa card?,73,visa_or_mastercard,visa card
Would I get a Visa or Mastercard?,73,visa_or_mastercard,would get visa mastercard
Am I able to get both a Visa and MasterCard from you?,73,visa_or_mastercard,able get visa mastercard
Is it possible to get both a Visa and a Mastercard?,73,visa_or_mastercard,possible get visa mastercard
Can I choose my Visa or Mastercard?,73,visa_or_mastercard,choose visa mastercard
My preference is Mastercard.,73,visa_or_mastercard,preference mastercard
What card types can I choose from?,73,visa_or_mastercard,card type choose
I want to get a Visa,73,visa_or_mastercard,want get visa
Can I choose whether I receive a Visa or a Mastercard card?,73,visa_or_mastercard,choose whether receive visa mastercard card
Which type of card will I receive?,73,visa_or_mastercard,type card receive
I would like to have a Mastercard.,73,visa_or_mastercard,would like mastercard
Can I get a Visa or Mastercard?,73,visa_or_mastercard,get visa mastercard
Do you give out Visa or Mastercards?,73,visa_or_mastercard,give visa mastercard
Do I have to pick a creditcard brand?,73,visa_or_mastercard,pick creditcard brand
Please give me a Mastercard instead.,73,visa_or_mastercard,please give mastercard instead
Visa or Mastercard?,73,visa_or_mastercard,visa mastercard
Can both Visa and Mastercard be chosen?,73,visa_or_mastercard,visa mastercard choose
Do you let me choose between Visa and Mastercard?,73,visa_or_mastercard,let choose visa mastercard
What cards do you offer?,73,visa_or_mastercard,card offer
Does it matter if I use Visa or Mastercard?,73,visa_or_mastercard,matter use visa mastercard
How can I choose between Visa and Mastercard?,73,visa_or_mastercard,choose visa mastercard
I'm happy with Mastercard and want to stick with just that credit card.,73,visa_or_mastercard,happy mastercard want stick credit card
Can both a Visa and Mastercard be received from you?,73,visa_or_mastercard,visa mastercard receive
I prefer to get a Mastercard.,73,visa_or_mastercard,prefer get mastercard
I'm wanting to get a Visa card today.,73,visa_or_mastercard,want get visa card today
What do I have to do to get a Visa card?,73,visa_or_mastercard,get visa card
I would like to get both a Visa and MasterCard?,73,visa_or_mastercard,would like get visa mastercard
Would you give me a mastercard and visa?,73,visa_or_mastercard,would give mastercard visa
I'd like to apply for a Visa Card.,73,visa_or_mastercard,like apply visa card
My first choice would be Mastercard.,73,visa_or_mastercard,first choice would mastercard
"I want to get a Visa and Mastercard, is it possible to get both from you?",73,visa_or_mastercard,want get visa mastercard possible get
Are you Visa or Mastercard?,73,visa_or_mastercard,visa mastercard
Please help me get a Visa card.,73,visa_or_mastercard,please help get visa card
I won't be pleased unless I get a Mastercard.,73,visa_or_mastercard,will not pleased unless get mastercard
Can I select my card scheme or do you choose it for me?,73,visa_or_mastercard,select card scheme choose
No Visa please. I want to continue with Mastercard.,73,visa_or_mastercard,visa please want continue mastercard
Will the card be a Mastercard or a Visa?,73,visa_or_mastercard,card mastercard visa
Can I choose my card scheme?,73,visa_or_mastercard,choose card scheme
Does it matter which card I use,73,visa_or_mastercard,matter card use
What type of card will I receive?,73,visa_or_mastercard,type card receive
Can I get a Visa or does it have to be something else.,73,visa_or_mastercard,get visa something else
"I'd like to get a Visa card, please.",73,visa_or_mastercard,like get visa card please
Visa and Mastercard can both be received from you?,73,visa_or_mastercard,visa mastercard receive
Can I choose between Mastercard and Visa?,73,visa_or_mastercard,choose mastercard visa
"I prefer Visa, can I get that instead?",73,visa_or_mastercard,prefer visa get instead
Will I be able to get both a visa and a mastercard?,73,visa_or_mastercard,able get visa mastercard
I anticipate getting a Visa card,73,visa_or_mastercard,anticipate get visa card
What type of card can I get?,73,visa_or_mastercard,type card get
Will I get Visa or MasterCard?,73,visa_or_mastercard,get visa mastercard
"Visa and MasterCard, can I get them both?",73,visa_or_mastercard,visa mastercard get
Can I choose between Visa or MasterCard?,73,visa_or_mastercard,choose visa mastercard
I need a Visa card,73,visa_or_mastercard,need visa card
Do you take both Visa and Mastercard?,73,visa_or_mastercard,take visa mastercard
"Which card would I get, Visa or Mastercard?",73,visa_or_mastercard,card would get visa mastercard
Could I get a MasterCard and Visa from you?,73,visa_or_mastercard,could get mastercard visa
I want to get a Visa card,73,visa_or_mastercard,want get visa card
Is it possible to get both Visa and Mastercard from you?,73,visa_or_mastercard,possible get visa mastercard
Can I get both a Visa and a Mastercard from you?,73,visa_or_mastercard,get visa mastercard
Do you accept Visa or Mastercard?,73,visa_or_mastercard,accept visa mastercard
"Given a choice, I'd rather have Mastercard.",73,visa_or_mastercard,give choice rather mastercard
can i use both visa and mastercard,73,visa_or_mastercard,use visa mastercard
Is it possible to obtain both a Visa and a Mastercard from you?,73,visa_or_mastercard,possible obtain visa mastercard
"If I can, I would like to get both Mastercard and Visa from you.",73,visa_or_mastercard,would like get mastercard visa
Mastercard is preferred to me.,73,visa_or_mastercard,mastercard prefer
I need a Visa and a Mastercard from you.,73,visa_or_mastercard,need visa mastercard
This transaction needs both a Visa and a Mastercard.,73,visa_or_mastercard,transaction need visa mastercard
"I want a Mastercard, instead.",73,visa_or_mastercard,want mastercard instead
I need to get visa and mastercard,73,visa_or_mastercard,need get visa mastercard
Could I get a mastercard if that's reasonable?,73,visa_or_mastercard,could get mastercard reasonable
I need mastercard as well as visa,73,visa_or_mastercard,need mastercard well visa
Will I get a Visa card or Mastercard?,73,visa_or_mastercard,get visa card mastercard
I would like to get a Visa card,73,visa_or_mastercard,would like get visa card
How can I get a Visa and Mastercard?,73,visa_or_mastercard,get visa mastercard
Can I get a Visa instead of a MasterCard?,73,visa_or_mastercard,get visa instead mastercard
Can I obtained a Visa Card,73,visa_or_mastercard,obtain visa card
"Please give me both Visa and MasterCard, is it possible?",73,visa_or_mastercard,please give visa mastercard possible
Do I get Visa or Mastercard?,73,visa_or_mastercard,get visa mastercard
Why did I get a different card then requested?,73,visa_or_mastercard,get different card request
Can I use a Visa or Mastercard?,73,visa_or_mastercard,use visa mastercard
Can I choose between Visa and Mastercard?,73,visa_or_mastercard,choose visa mastercard
Mastercard is my preferred company.,73,visa_or_mastercard,mastercard preferred company
Is it possible to get both Mastercard and Visa card from you?,73,visa_or_mastercard,possible get mastercard visa card
I'd prefer a Mastercard.,73,visa_or_mastercard,prefer mastercard
Can I have a mastercard?,73,visa_or_mastercard,mastercard
How do I get selected for a visa card?,73,visa_or_mastercard,get select visa card
Do I have an option between Visa and MasterCard?,73,visa_or_mastercard,option visa mastercard
Can I get a Visa from you?,73,visa_or_mastercard,get visa
I hope to get a Visa card,73,visa_or_mastercard,hope get visa card
Which one are you?  Visa or Mastercard?,73,visa_or_mastercard,one visa mastercard
How can get a Visa card?,73,visa_or_mastercard,get visa card
Can you make sure I get a MasterCard and not a Visa?,73,visa_or_mastercard,make sure get mastercard visa
I would prefer a Mastercard.,73,visa_or_mastercard,would prefer mastercard
I would like to get both Mastercard and Visa card from you if that's possible.,73,visa_or_mastercard,would like get mastercard visa card possible
Will I get a visa or Mastercard?,73,visa_or_mastercard,get visa mastercard
Will you guys do Visa or Mastercard?,73,visa_or_mastercard,guy visa mastercard
Do you only use Visa or do you have Mastercard too?,73,visa_or_mastercard,use visa mastercard
Can I get a Visa card?,73,visa_or_mastercard,get visa card
I would like to know if you use Visa or Mastercard.,73,visa_or_mastercard,would like know use visa mastercard
Is it acceptable to use either Visa or Mastercard?,73,visa_or_mastercard,acceptable use either visa mastercard
"Please tell me, do you use Visa or Mastercard?",73,visa_or_mastercard,please tell use visa mastercard
Can I choose what card I can use,73,visa_or_mastercard,choose card use
Do you supply both Visa and Mastercard?,73,visa_or_mastercard,supply visa mastercard
My money I had was gone and I could not get gas!,62,topping_up_by_card,money go could get gas
i can not see my top up,62,topping_up_by_card,see top
I can't see my top up in my wallet!,62,topping_up_by_card,can not see top wallet
I want to transfer money using my credit card.,62,topping_up_by_card,want transfer money use credit card
"I tried topping up using my card, but the money is gone?",62,topping_up_by_card,try top use card money go
How can my friends top up my account?,62,topping_up_by_card,friend top account
"I used my card to top up, but the money is not there!",62,topping_up_by_card,use card top money
My card needs to be topped up.,62,topping_up_by_card,card need top
Can my friends top up my account?,62,topping_up_by_card,friend top account
What's the process for topping up by card?,62,topping_up_by_card,process top card
Is my account able to be topped up by my friends?,62,topping_up_by_card,account able top friend
Can anyone else top-up for me?,62,topping_up_by_card,anyone else topup
I tried to top up and suddenly my money disappeared,62,topping_up_by_card,try top suddenly money disappear
My wallet doesn't show my recent top up.,62,topping_up_by_card,wallet not show recent top
Can I get my friends to add money to my account?,62,topping_up_by_card,get friend add money account
I used my card top-up but all of the money is missing.,62,topping_up_by_card,use card topup money miss
Could you tell me why my top up isn't showing in my wallet?,62,topping_up_by_card,could tell top not show wallet
What do I do to Top up my card?,62,topping_up_by_card,top card
"I tried topping off my account with a card, but the money is not in my account despite the charge going through",62,topping_up_by_card,try top account card money account despite charge go
Is it possible to top up by card?,62,topping_up_by_card,possible top card
I want to know how to transfer money with my credit card,62,topping_up_by_card,want know transfer money credit card
Hoe do i use my credit card to transfer money?,62,topping_up_by_card,hoe use credit card transfer money
"I attempted to top up using my card, but now the money just disappeared?",62,topping_up_by_card,attempt top use card money disappear
My top up isn't in my wallet.,62,topping_up_by_card,top not wallet
Can I let other people have access to my account in order to top up?,62,topping_up_by_card,let people access account order top
How do I to up by card?,62,topping_up_by_card,card
How do I add money to my card?,62,topping_up_by_card,add money card
"When I tried to top up using my card, all of the money disappeared.",62,topping_up_by_card,try top use card money disappear
"I used my card to top up, but now I don't see the money in my account.",62,topping_up_by_card,use card top not see money account
Can i top up by card?,62,topping_up_by_card,top card
With my credit card i would like to transfer money.,62,topping_up_by_card,credit card would like transfer money
I want to top up by card,62,topping_up_by_card,want top card
I don't understanfd how to top up,62,topping_up_by_card,not understanfd top
Why was my card charged when topping off my balance but it's not showing up in my wallet balance?,62,topping_up_by_card,card charge top balance show wallet balance
Why can't I see my top up?,62,topping_up_by_card,can not see top
Is it simple to transfer money using my credit card?,62,topping_up_by_card,simple transfer money use credit card
Why can't I see the top up I made?,62,topping_up_by_card,can not see top make
Can a credit card be used to transfer money?,62,topping_up_by_card,credit card use transfer money
Is it possible to transfer money to my credit card?,62,topping_up_by_card,possible transfer money credit card
"My wallet isn't showing my top-up, did I do something wrong?",62,topping_up_by_card,wallet not show topup something wrong
How can I transfer money using my credit card?,62,topping_up_by_card,transfer money use credit card
The money disappeared after I topped up my account.,62,topping_up_by_card,money disappear top account
The money disappeared when I tried to use my card to top up.,62,topping_up_by_card,money disappear try use card top
I wasn't able to use my top up card because the money I put on there wasn't there anymore,62,topping_up_by_card,not able use top card money put not anymore
Top up not available in my wallet.,62,topping_up_by_card,top available wallet
How do I transfer funds directly from my credit card?,62,topping_up_by_card,transfer fund directly credit card
i need to top up by card.,62,topping_up_by_card,need top card
How do I top up on my card?,62,topping_up_by_card,top card
top up by my card is that possible?,62,topping_up_by_card,top card possible
I tried to get gas but my money was gone!,62,topping_up_by_card,try get gas money go
How do I use a card to top up?,62,topping_up_by_card,use card top
Can my account be topped-up by friends of mine.,62,topping_up_by_card,account toppedup friend mine
Is it possible for friends to top up my account?,62,topping_up_by_card,possible friend top account
How do I top up by card?,62,topping_up_by_card,top card
My top up is not showing up in my wallet!,62,topping_up_by_card,top show wallet
Transferring money using credit card,62,topping_up_by_card,transfer money use credit card
Will my friends be able to top up my account?,62,topping_up_by_card,friend able top account
I was attempting to top up with my card but the money has vanished!,62,topping_up_by_card,attempt top card money vanish
Can I allow other people to top up my account?,62,topping_up_by_card,allow people top account
can other people use the app to add money to my account,62,topping_up_by_card,people use app add money account
"I tried to top off using the card, but the money just disappeared?",62,topping_up_by_card,try top use card money disappear
Show me how can my friends top up my account.,62,topping_up_by_card,show friend top account
How do i set up my credit card to send transfers?,62,topping_up_by_card,set credit card send transfer
I don't see me 'top up' in my wallet,62,topping_up_by_card,not see top wallet
What do I need to do to transfer money with my credit card?,62,topping_up_by_card,need transfer money credit card
I used my card to top-up but the money is gone!,62,topping_up_by_card,use card topup money go
what happened to the money after i put in the wrong info and it got declined,62,topping_up_by_card,happen money put wrong info get decline
"Can I add other people to my account, so they can top up?",62,topping_up_by_card,add people account top
show me how to top up,62,topping_up_by_card,show top
My friends would like to add to my account. What is the procedure?,62,topping_up_by_card,friend would like add account procedure
I want to transfer money with my credit card.,62,topping_up_by_card,want transfer money credit card
Something is wrong with my top up and I can't see it. How do I find it?,62,topping_up_by_card,something wrong top can not see find
Can my account be topped up by my friends?,62,topping_up_by_card,account top friend
Am I the only one who can top-up my account?,62,topping_up_by_card,one topup account
How do I top up using my card?,62,topping_up_by_card,top use card
Can a friend top up my account,62,topping_up_by_card,friend top account
What information am I going to have to have in order to do a transfer with my card?,62,topping_up_by_card,information go order transfer card
top up with credit card,62,topping_up_by_card,top credit card
What's the process for topping up my card?,62,topping_up_by_card,process top card
I don't see my top up in my wallet.,62,topping_up_by_card,not see top wallet
Can friends I have top-up my account?,62,topping_up_by_card,friend topup account
I cannot tell what my top up currently is.,62,topping_up_by_card,tell top currently
How do I go about transferring money using my credit card?,62,topping_up_by_card,go transfer money use credit card
Can you tell me how to top up on my card?,62,topping_up_by_card,tell top card
my top up isnt there yet where do i find it,62,topping_up_by_card,top not yet find
"If I want a friend to top off my account, can they?",62,topping_up_by_card,want friend top account
My wallet is empty even though I topped it up an hour ago.,62,topping_up_by_card,wallet empty even though top hour ago
Can somebody else top up my account?,62,topping_up_by_card,somebody else top account
I'd like to transfer funds using my credit card.,62,topping_up_by_card,like transfer fund use credit card
Where did my top-up go? I can't find it in my wallet,62,topping_up_by_card,topup go can not find wallet
My money disappeared right when I tried to top up,62,topping_up_by_card,money disappear right try top
How does someone else top up my account,62,topping_up_by_card,someone else top account
Who can have access to top up my account?,62,topping_up_by_card,access top account
I have a new card. How do i top it up?,62,topping_up_by_card,new card top
Do i have to top-up with my credit card before I can transfer?,62,topping_up_by_card,topup credit card transfer
"I need my card topped up,",62,topping_up_by_card,need card top
What steps do I do to transfer money using my credit card?,62,topping_up_by_card,step transfer money use credit card
I topped up my account but the money isn't there now.,62,topping_up_by_card,top account money not
How can I use my credit card to transfer money?,62,topping_up_by_card,use credit card transfer money
How do I use my card to top up?,62,topping_up_by_card,use card top
